textbox22
generated on 21/02/2018 09:06:26 UTC

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Russian Federation,European Region of WHO,Eastern Europe,2010,40,2010-10-04,2010-10-10,0,779,1,2,4,0,0,7,0,0,2,2,9,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2010,41,2010-10-11,2010-10-17,0,786,0,0,0,0,0,0,0,0,7,7,7,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2010,42,2010-10-18,2010-10-24,0,944,0,0,4,0,0,4,0,0,0,0,4,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2010,43,2010-10-25,2010-10-31,0,893,0,0,3,0,1,4,0,0,3,3,7,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2010,44,2010-11-01,2010-11-07,0,623,0,0,3,0,0,3,0,0,2,2,5,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2010,45,2010-11-08,2010-11-14,0,1145,0,0,2,0,1,3,0,0,9,9,12,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2010,46,2010-11-15,2010-11-21,0,1089,0,2,3,0,0,5,0,0,6,6,11,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2010,47,2010-11-22,2010-11-28,0,1210,0,6,7,0,3,16,0,0,17,17,33,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2010,48,2010-11-29,2010-12-05,0,1168,0,6,15,0,1,22,0,0,27,27,49,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2010,49,2010-12-06,2010-12-12,0,1509,0,0,7,0,0,7,0,0,39,39,46,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2010,50,2010-12-13,2010-12-19,0,1440,0,10,7,0,8,25,0,0,74,74,99,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2010,51,2010-12-20,2010-12-26,0,1339,0,44,15,0,1,60,0,0,72,72,132,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2010,52,2010-12-27,2011-01-02,0,2258,0,52,24,0,16,92,0,0,204,204,296,,Regional Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2011,1,2011-01-03,2011-01-09,0,424,0,16,2,0,0,18,0,0,38,38,56,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,2,2011-01-10,2011-01-16,9,2475,0,241,6,0,10,257,0,0,204,204,461,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,3,2011-01-17,2011-01-23,12,4754,0,882,72,0,6,960,0,0,448,448,1408,,Regional Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2011,4,2011-01-24,2011-01-30,1,6501,0,1797,124,0,106,2027,0,0,614,614,2641,,Widespread Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2011,5,2011-01-31,2011-02-06,2,8870,0,2737,74,0,60,2871,0,0,692,692,3563,,Widespread Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2011,6,2011-02-07,2011-02-13,6,11654,0,3789,108,0,36,3933,0,1,846,847,4780,,Widespread Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2011,7,2011-02-14,2011-02-20,25,11937,0,3695,64,0,42,3801,0,4,700,704,4505,,Widespread Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2011,8,2011-02-21,2011-02-27,6,5195,0,2520,24,0,8,2552,0,0,572,572,3124,,Regional Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2011,9,2011-02-28,2011-03-06,12,8582,0,2794,40,0,52,2886,0,0,548,548,3434,,Regional Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2011,10,2011-03-07,2011-03-13,3,4921,0,1243,36,0,12,1291,0,0,252,252,1543,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2011,11,2011-03-14,2011-03-20,9,5557,0,1369,41,0,8,1418,0,0,314,314,1732,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,12,2011-03-21,2011-03-27,3,4499,0,734,16,0,6,756,0,0,228,228,984,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,13,2011-03-28,2011-04-03,9,3223,0,370,16,0,8,394,0,0,170,170,564,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,14,2011-04-04,2011-04-10,6,2744,0,168,42,0,2,212,0,0,138,138,350,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,15,2011-04-11,2011-04-17,0,2522,0,90,10,0,0,100,0,0,80,80,180,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,16,2011-04-18,2011-04-24,2,2188,0,88,6,0,0,94,0,0,56,56,150,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,17,2011-04-25,2011-05-01,0,1870,0,34,8,0,2,44,0,0,44,44,88,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,18,2011-05-02,2011-05-08,0,1202,0,8,2,0,0,10,0,0,10,10,20,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,19,2011-05-09,2011-05-15,0,1524,0,10,0,0,0,10,0,0,12,12,22,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,20,2011-05-16,2011-05-22,0,1374,0,14,0,0,10,24,0,0,6,6,30,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,21,2011-05-23,2011-05-29,0,1260,0,2,2,0,0,4,0,0,4,4,8,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,22,2011-05-30,2011-06-05,0,1298,0,2,0,0,0,2,0,0,4,4,6,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,23,2011-06-06,2011-06-12,0,1384,0,2,0,0,2,4,0,0,2,2,6,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,24,2011-06-13,2011-06-19,0,444,0,0,0,0,0,0,0,0,0,0,0,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,25,2011-06-20,2011-06-26,0,622,0,0,0,0,0,0,0,0,0,0,0,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,26,2011-06-27,2011-07-03,0,453,0,0,0,0,0,0,0,0,0,0,0,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,27,2011-07-04,2011-07-10,0,374,0,0,0,0,0,0,0,0,0,0,0,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,28,2011-07-11,2011-07-17,0,450,0,0,0,0,0,0,0,0,0,0,0,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,29,2011-07-18,2011-07-24,0,359,0,0,0,0,0,0,0,0,1,1,1,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,30,2011-07-25,2011-07-31,0,,0,0,0,0,0,0,0,0,0,0,0,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,31,2011-08-01,2011-08-07,0,501,0,0,0,0,0,0,0,0,0,0,0,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,32,2011-08-08,2011-08-14,0,486,0,0,0,0,0,0,0,0,1,1,1,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,33,2011-08-15,2011-08-21,0,514,0,3,0,0,1,4,0,0,3,3,7,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,34,2011-08-22,2011-08-28,0,437,0,0,0,0,0,0,0,0,0,0,0,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,35,2011-08-29,2011-09-04,0,449,0,0,0,0,1,1,0,0,1,1,2,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,36,2011-09-05,2011-09-11,0,500,0,0,0,0,0,0,0,0,1,1,1,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,37,2011-09-12,2011-09-18,0,593,0,0,0,0,0,0,0,0,0,0,0,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,38,2011-09-19,2011-09-25,0,734,0,4,0,0,0,4,0,0,0,0,4,,No Report
Russian Federation,European Region of WHO,Eastern Europe,2011,39,2011-09-26,2011-10-02,1066,1818,0,4,4,0,0,8,0,0,0,0,8,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2011,40,2011-10-03,2011-10-09,1303,2195,0,2,2,0,0,4,0,0,4,4,8,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,41,2011-10-10,2011-10-16,1509,2431,0,0,3,0,2,5,0,0,3,3,8,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,42,2011-10-17,2011-10-23,1434,2378,0,0,7,0,0,7,0,0,3,3,10,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2011,43,2011-10-24,2011-10-30,1533,2518,0,4,7,0,0,11,0,0,13,13,24,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,44,2011-10-31,2011-11-06,1360,2662,0,0,8,0,0,8,0,0,6,6,14,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2011,45,2011-11-07,2011-11-13,1585,3158,0,20,8,0,8,36,0,0,10,10,46,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,46,2011-11-14,2011-11-20,1618,3143,0,2,7,0,0,9,0,0,4,4,13,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,47,2011-11-21,2011-11-27,1707,3434,0,0,28,0,0,28,0,0,4,4,32,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,48,2011-11-28,2011-12-04,1867,3774,0,0,6,0,0,6,0,0,10,10,16,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2011,49,2011-12-05,2011-12-11,1780,3547,0,4,14,0,2,20,0,0,8,8,28,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,50,2011-12-12,2011-12-18,1805,3611,0,0,8,0,0,8,0,0,12,12,20,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,51,2011-12-19,2011-12-25,1763,3543,0,0,10,0,0,10,0,0,10,10,20,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2011,52,2011-12-26,2012-01-01,1016,2030,0,0,22,0,0,22,0,0,0,0,22,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,1,2012-01-02,2012-01-08,194,393,0,0,8,0,2,10,0,0,0,0,10,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,2,2012-01-09,2012-01-15,1215,2440,0,2,10,0,6,18,0,0,8,8,26,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,3,2012-01-16,2012-01-22,1479,3006,0,0,16,0,8,24,0,0,12,12,36,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,4,2012-01-23,2012-01-29,1820,3664,0,8,64,0,2,74,0,0,18,18,92,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,5,2012-01-30,2012-02-05,1822,3665,0,4,81,0,6,91,0,0,22,22,113,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,6,2012-02-06,2012-02-12,1964,3967,0,4,108,0,36,148,0,0,54,54,202,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,7,2012-02-13,2012-02-19,2090,4197,0,10,160,0,60,230,0,0,38,38,268,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,8,2012-02-20,2012-02-26,1811,3644,0,10,283,0,35,328,0,0,39,39,367,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,9,2012-02-27,2012-03-04,1995,4020,0,12,499,0,16,527,0,0,79,79,606,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2012,10,2012-03-05,2012-03-11,1676,3380,0,8,441,0,10,459,0,0,75,75,534,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,11,2012-03-12,2012-03-18,2464,4955,0,26,748,0,42,816,0,0,133,133,949,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,12,2012-03-19,2012-03-25,2354,4742,0,18,665,0,66,749,0,0,185,185,934,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2012,13,2012-03-26,2012-04-01,2500,5031,0,31,848,0,41,920,0,0,185,185,1105,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2012,14,2012-04-02,2012-04-08,2460,4963,0,4,662,0,8,674,0,0,198,198,872,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2012,15,2012-04-09,2012-04-15,2187,4405,0,13,626,0,12,651,0,0,164,164,815,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2012,16,2012-04-16,2012-04-22,2210,4455,0,2,539,0,54,595,0,0,175,175,770,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2012,17,2012-04-23,2012-04-29,1768,3556,0,0,345,0,24,369,0,0,98,98,467,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2012,18,2012-04-30,2012-05-06,1382,2779,0,2,264,0,16,282,0,0,62,62,344,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,19,2012-05-07,2012-05-13,927,1858,0,4,93,0,4,101,0,0,39,39,140,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,20,2012-05-14,2012-05-20,1158,2343,0,2,81,0,4,87,0,0,33,33,120,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,21,2012-05-21,2012-05-27,992,2012,0,2,58,0,6,66,0,0,22,22,88,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,22,2012-05-28,2012-06-03,936,1903,0,0,35,0,0,35,0,0,20,20,55,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,23,2012-06-04,2012-06-10,940,1787,0,0,24,0,0,24,0,0,25,25,49,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,24,2012-06-11,2012-06-17,622,1216,0,0,3,0,0,3,0,0,15,15,18,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,25,2012-06-18,2012-06-24,708,1445,0,0,12,0,0,12,0,0,12,12,24,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,26,2012-06-25,2012-07-01,736,1501,0,2,0,0,0,2,0,0,12,12,14,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,27,2012-07-02,2012-07-08,615,1262,0,0,0,0,0,0,0,0,2,2,2,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,28,2012-07-09,2012-07-15,700,1416,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,29,2012-07-16,2012-07-22,713,1464,0,0,0,0,0,0,0,0,2,2,2,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,30,2012-07-23,2012-07-29,691,1405,0,0,4,0,0,4,0,0,2,2,6,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,31,2012-07-30,2012-08-05,716,1441,0,0,8,0,0,8,0,0,10,10,18,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,32,2012-08-06,2012-08-12,607,1247,0,0,4,0,0,4,0,0,0,0,4,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,33,2012-08-13,2012-08-19,680,1388,0,0,4,0,0,4,0,0,2,2,6,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,34,2012-08-20,2012-08-26,636,1295,0,0,4,0,0,4,0,0,2,2,6,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,35,2012-08-27,2012-09-02,643,1279,0,6,0,0,0,6,0,0,0,0,6,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,36,2012-09-03,2012-09-09,870,1767,0,0,2,0,0,2,0,0,1,1,3,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,37,2012-09-10,2012-09-16,904,1841,0,0,1,0,0,1,0,0,2,2,3,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,38,2012-09-17,2012-09-23,1081,2204,0,0,4,0,2,6,0,0,6,6,12,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,39,2012-09-24,2012-09-30,1224,2465,0,0,2,0,0,2,0,0,6,6,8,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,40,2012-10-01,2012-10-07,1152,2340,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,41,2012-10-08,2012-10-14,1385,2809,0,1,4,0,0,5,0,0,6,6,11,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,42,2012-10-15,2012-10-21,1416,2872,0,0,8,0,0,8,0,0,4,4,12,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2012,43,2012-10-22,2012-10-28,1460,2956,0,2,6,0,0,8,0,0,4,4,12,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,44,2012-10-29,2012-11-04,1510,3050,0,2,6,0,0,8,0,0,4,4,12,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,45,2012-11-05,2012-11-11,1572,3176,0,0,4,0,0,4,0,0,12,12,16,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,46,2012-11-12,2012-11-18,1634,3304,0,6,6,0,0,12,0,0,12,12,24,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,47,2012-11-19,2012-11-25,2087,4207,0,4,10,0,1,15,0,0,10,10,25,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,48,2012-11-26,2012-12-02,1879,3821,0,0,8,0,0,8,0,0,10,10,18,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,49,2012-12-03,2012-12-09,1903,3858,0,4,14,0,0,18,0,0,14,14,32,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,50,2012-12-10,2012-12-16,2025,4061,0,8,12,0,0,20,0,0,6,6,26,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,51,2012-12-17,2012-12-23,1674,3399,0,4,15,0,2,21,0,0,6,6,27,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2012,52,2012-12-24,2012-12-30,1497,1497,0,5,15,0,0,20,0,0,4,4,24,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,1,2012-12-31,2013-01-06,202,390,0,15,2,0,0,17,0,0,4,4,21,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,2,2013-01-07,2013-01-13,1180,2387,0,50,51,0,2,103,0,0,20,20,123,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,3,2013-01-14,2013-01-20,2046,4143,0,197,147,0,2,346,0,0,28,28,374,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,4,2013-01-21,2013-01-27,2369,4798,0,381,262,0,28,671,0,0,54,54,725,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,5,2013-01-28,2013-02-03,3162,6335,0,839,344,0,42,1225,0,0,144,144,1369,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,6,2013-02-04,2013-02-10,3830,7665,0,1346,569,0,56,1971,0,0,143,143,2114,,Regional Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,7,2013-02-11,2013-02-17,5011,10071,0,1816,687,0,160,2663,1,0,247,248,2911,,Widespread Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,8,2013-02-18,2013-02-24,5142,10331,0,1901,690,0,110,2701,1,0,379,380,3081,,Widespread Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,9,2013-02-25,2013-03-03,6133,12365,0,1812,894,0,118,2824,0,0,564,564,3388,,Widespread Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,10,2013-03-04,2013-03-10,5239,10521,0,1442,844,0,106,2392,0,0,552,552,2944,,Regional Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,11,2013-03-11,2013-03-17,5283,10560,0,1123,775,0,134,2032,10,0,660,670,2702,,Widespread Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,12,2013-03-18,2013-03-24,4302,8615,0,775,666,0,15,1456,0,0,634,634,2090,,Regional Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,13,2013-03-25,2013-03-31,3824,7675,0,548,561,0,80,1189,0,0,684,684,1873,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,14,2013-04-01,2013-04-07,3017,6064,0,213,376,0,18,607,0,0,629,629,1236,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,15,2013-04-08,2013-04-14,2918,5840,0,232,282,0,58,572,0,0,606,606,1178,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,16,2013-04-15,2013-04-21,2247,4552,0,101,213,0,10,324,0,0,522,522,846,,Local Outbreak
Russian Federation,European Region of WHO,Eastern Europe,2013,17,2013-04-22,2013-04-28,1647,3277,0,52,71,0,16,139,1,0,348,349,488,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,18,2013-04-29,2013-05-05,793,1601,0,8,32,0,2,42,0,0,192,192,234,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,19,2013-05-06,2013-05-12,880,1783,0,14,28,0,12,54,0,0,100,100,154,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,20,2013-05-13,2013-05-19,1319,2689,0,11,35,0,38,84,0,0,148,148,232,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,21,2013-05-20,2013-05-26,1140,2306,0,0,18,0,2,20,0,0,58,58,78,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,22,2013-05-27,2013-06-02,964,1984,0,0,4,0,0,4,0,0,16,16,20,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2013,23,2013-06-03,2013-06-09,959,1954,0,0,16,0,2,18,0,0,32,32,50,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,24,2013-06-10,2013-06-16,836,1686,0,0,12,0,0,12,0,0,28,28,40,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,25,2013-06-17,2013-06-23,879,1794,0,0,2,0,10,12,0,0,12,12,24,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,26,2013-06-24,2013-06-30,720,1482,0,0,0,0,0,0,0,0,10,10,10,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,27,2013-07-01,2013-07-07,739,1494,0,2,0,0,0,2,0,0,12,12,14,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,28,2013-07-08,2013-07-14,649,1320,0,0,0,0,0,0,0,0,8,8,8,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,29,2013-07-15,2013-07-21,779,1588,0,0,0,0,0,0,0,0,10,10,10,,Sporadic
Russian Federation,European Region of WHO,Eastern Europe,2013,30,2013-07-22,2013-07-28,849,1731,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2013,31,2013-07-29,2013-08-04,730,1486,0,0,2,0,0,2,0,0,0,0,2,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2013,32,2013-08-05,2013-08-11,764,1576,0,2,2,0,0,4,0,0,0,0,4,,No Activity
Russian Federation,European Region of WHO,Eastern Europe,2013,33,2013-08-12,2013-08-18,676,1391,0,0,2,0,0,2,0,0,2,2,4,,No Activity
